RDT400 Server V3.30
Site: 
System: Barcode scanner PLC06_178 (Sick); System type: OPS
Date: 29-12-2024  00:00:29
Date    ;ID;CT;IDX ;TLE;TGA;V ;DEVICE LIST             ;ERROR LIST              ;OUTPUT  ;ENR;R;CODE1 ID;LENGTH;READ LIST;RES;CLV ID;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;CODE2 ID;LENGTH;READ LIST;RES;CLV ID;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;CODE3 ID;LENGTH;READ LIST;RES;CLV ID;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;INFO1;INFO2;CUSTOM1;CUSTOM2;
05:04:25;17;46;9999;078;999;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000111001000000000000000;____;05;016;038;029;002;017;027;0555455009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:28;17;47;9999;079;154;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000100001000000000000000;____;04;-09;062;028;-10;-07;051;0555455010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:30;17;48;9999;049;161;11;111111111111000000000000;000000000000000000000000;11010000;000;_;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:32;17;49;9999;053;195;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;110100000000000000000000;____;02;-14;088;014;-14;-11;051;0555235771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:34;17;50;9999;051;147;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000111001001000000000000;____;09;044;061;010;004;045;046;0425709379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:38;17;51;9999;047;335;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000111001000000000000000;____;09;008;043;024;003;010;100;0425709439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:40;17;52;9999;046;167;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000000001000000000000000;____;09;023;057;019;019;023;026;0425709440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:42;17;53;9999;053;167;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000011101100000000000000;____;06;-11;025;018;-14;000;052;0425710458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:44;17;54;9999;081;142;00;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;010100011000000000000000;____;09;052;052;036;049;052;044;0425710459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:46;17;55;9999;082;151;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000110000000000000000000;____;05;011;066;013;005;011;008;0425709380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:49;17;56;9999;069;169;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;100100000000000000000000;____;01;013;096;007;006;013;014;0425710460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:51;17;57;9999;054;159;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000000011110000000000000;____;10;017;072;002;-15;017;008;0425710463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:56;17;58;9999;050;234;00;111111111111000000000000;000000000000000000000000;11010000;000;_;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:04:58;17;59;9999;056;192;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000011000000000000000000;____;06;019;044;037;005;021;005;0425710462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:05;17;60;9999;046;162;05;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000001001001000000000000;____;06;041;073;-02;020;045;032;0425710464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:07;17;61;9999;045;158;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;001111001000000000000000;____;04;013;034;027;003;015;082;0425710465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:12;17;62;9999;088;376;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000111000000000000000000;____;06;036;078;042;019;036;047;0425709441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:16;17;63;9999;082;330;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;100000001000000000000000;____;01;011;056;027;011;013;026;0425710466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:19;17;64;9999;063;240;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;010000000000000000000000;____;02;021;089;017;021;021;008;0425710467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:21;17;65;9999;078;167;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000011101000000000000000;____;09;042;057;023;034;044;059;0425709381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:23;17;66;9999;045;160;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000001001000000000000000;____;06;009;053;025;-12;009;044;0425710468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:25;17;67;9999;059;197;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;001000001000000000000000;____;03;-06;055;034;-06;027;007;0425709442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:27;17;68;9999;051;166;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000111110000000000000000;____;07;-10;034;011;-12;000;031;0425709382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:31;17;69;9999;045;323;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000001100000000000000000;____;06;-03;038;017;-07;-03;028;0425709383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:33;17;70;9999;044;142;11;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000011001000000000000000;____;05;005;055;029;002;018;036;0425709443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:05:36;17;71;9999;086;208;05;111111111111000000000000;000000000000000000000000;11101000;000;_;e;10;000001000000000000000000;____;06;-05;038;022;-05;-05;006;0425710469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
