RDT400 Server V3.30
Site: 
System: Barcode scanner BEUMER B10 (Sick); System type: OPS
Date: 18-12-2024  00:00:12
Date    ;ID;CT;IDX ;TLE;TGA;V ;DEVICE LIST             ;ERROR LIST              ;OUTPUT  ;ENR;R;CODE1 ID;LENGTH;READ LIST;RES;CLV ID;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;CODE2 ID;LENGTH;READ LIST;RES;CLV ID;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;CODE3 ID;LENGTH;READ LIST;RES;CLV ID;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;XPOS;YPOS;ZPOS;XMIN;XMAX;CS;CODE CONTENT;INFO1;INFO2;CUSTOM1;CUSTOM2;
04:32:23;18;79;3643;090;999;18;111111000000000000000000;000000000000000000000000;00000000;704;_;e;10;001010000000000000000000;____;03;083;050;026;083;084;097;0425604133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0343 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:22447 IncEnd:22519 TM:FWD ICD:UP  OX:3643;
04:34:44;18;80;3644;090;999;18;111111000000000000000000;000000000000000000000000;00000000;704;_;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0344 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:42799 IncEnd:42871 TM:FWD ICD:UP  OX:3644;
04:37:52;18;81;3645;090;999;18;111111000000000000000000;000000000000000000000000;00000000;705;_;e;10;011011000000000000000000;____;03;044;050;032;036;044;103;0425601936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0345 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:04335 IncEnd:04407 TM:FWD ICD:UP  OX:3645;
04:39:31;18;82;3646;090;999;18;111111000000000000000000;000000000000000000000000;00000000;704;_;e;10;001011000000000000000000;____;03;040;055;023;033;043;092;0425601937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0346 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:18543 IncEnd:18615 TM:FWD ICD:UP  OX:3646;
04:41:12;18;83;3647;090;999;18;111111000000000000000000;000000000000000000000000;00000000;706;_;e;10;011011000000000000000000;____;02;044;056;032;040;045;144;0425601939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0347 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:33231 IncEnd:33303 TM:FWD ICD:UP  OX:3647;
04:46:43;18;84;3648;090;999;18;111111000000000000000000;000000000000000000000000;00000000;706;_;e;10;000011000000000000000000;____;06;019;058;026;016;019;057;0425604448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0348 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:15407 IncEnd:15479 TM:FWD ICD:UP  OX:3648;
04:48:03;18;85;3649;090;999;18;111111000000000000000000;000000000000000000000000;00000000;705;_;e;10;001100000000000000000000;____;03;040;046;018;039;040;082;0425601063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0349 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:26927 IncEnd:26999 TM:FWD ICD:UP  OX:3649;
04:49:00;18;86;3650;090;999;18;111111000000000000000000;000000000000000000000000;00000000;706;_;e;10;110011000000000000000000;____;05;051;081;026;049;056;063;0425602823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0350 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:35183 IncEnd:35255 TM:FWD ICD:UP  OX:3650;
04:49:59;18;87;3651;090;999;18;111111000000000000000000;000000000000000000000000;00000000;704;_;e;10;001010000000000000000000;____;05;079;035;007;076;079;087;0425601064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0351 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:43631 IncEnd:43703 TM:FWD ICD:UP  OX:3651;
04:57:07;18;88;3652;090;999;18;111111000000000000000000;000000000000000000000000;00000000;706;_;e;10;001001000000000000000000;____;03;049;052;031;043;049;076;0425602825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ON:0352 L:0000 W:0000 H:0000;RV:0000000 LF:N LS:7 W:000000;;IncStart:39823 IncEnd:39895 TM:FWD ICD:UP  OX:3652;
